Date,Open,High,Low,Close,Adj Close,Volume
18-06-2008,25.87428665,26.02857208,25.33571434,25.5357151,22.16604042,202867000
19-06-2008,25.50714302,26.04857063,25.25714302,25.84285736,22.43265724,197987300
20-06-2008,25.62142944,25.8571434,25,25.03857231,21.73450661,222091800
23-06-2008,24.96285629,25.12571335,24.50857162,24.73714256,21.47284889,161445200
24-06-2008,24.62428665,25.11142921,24.51857185,24.75,21.48400688,155486800
25-06-2008,24.94428635,25.54714203,24.84000015,25.34142876,21.99739647,161112700
26-06-2008,24.86714363,24.97714233,24.0014286,24.03714371,20.86522484,217402500
27-06-2008,23.78714371,24.36714363,23.45000076,24.29857063,21.09215355,260562400
30-06-2008,24.31285667,24.5714283,23.80285645,23.92000008,20.76353645,171049200
01-07-2008,23.46142769,24.95999908,23.4285717,24.95428658,21.66133499,277820200
02-07-2008,25.02857208,25.35000038,24.02571487,24.02571487,20.85530472,209379800
03-07-2008,24.22714233,24.59571457,23.6785717,24.30285645,21.09586906,130840500
07-07-2008,24.73714256,25.30428505,24.55714226,25.02285767,21.72085762,205097900
08-07-2008,25.05714226,25.67142868,24.6771431,25.64999962,22.26524925,222087600
09-07-2008,25.74285698,25.84428596,24.87714195,24.8928566,21.60801888,223944000
10-07-2008,24.98857117,25.33428574,24.48142815,25.23285675,21.90314865,210172200
11-07-2008,25.06714249,25.30142784,24.4285717,24.65428543,21.40092468,232502900
14-07-2008,25.6057148,25.61428642,24.72571373,24.84000015,21.56213188,221513600
15-07-2008,24.63999939,24.81999969,23.77000046,24.23428535,21.03634644,260010800
16-07-2008,24.31428528,24.70428658,24.08571434,24.68714333,21.42945099,186947600
17-07-2008,24.87142944,24.99714279,24.48428535,24.54428482,21.3054409,189381500
18-07-2008,24.07428551,24.23571396,23.5714283,23.59285736,20.47955704,217103600
21-07-2008,23.84285736,23.9285717,23.01714325,23.75571442,20.62092972,340117400
22-07-2008,21.2857151,23.2514286,20.93285751,23.14571381,20.09142303,469898100
23-07-2008,23.56999969,24.05285645,23.07999992,23.7514286,20.61721039,265442100
24-07-2008,23.47428513,23.60857201,22.63571358,22.71857071,19.720644,209904800
25-07-2008,22.91428566,23.2857151,22.66428566,23.15999985,20.1038208,158409300
28-07-2008,23.19142914,23.20999908,22.00285721,22.05714226,19.14650154,195178200
29-07-2008,22.20142937,22.77857208,21.95000076,22.44000053,19.47883415,171017700
30-07-2008,22.54000092,22.9271431,22.29714203,22.84000015,19.82605171,181295800
31-07-2008,22.50571442,23.17142868,22.42571449,22.70714378,19.71072769,159374600
01-08-2008,22.84285736,22.8557148,22.25,22.37999916,19.42675209,136159800
04-08-2008,22.37142944,22.55714226,21.84428596,21.88999939,19.00141144,148131900
05-08-2008,22.20285797,22.97142792,22.11714363,22.94857216,19.92029381,172092900
06-08-2008,22.85285759,23.91428566,22.5714283,23.45571518,20.36052322,197852200
07-08-2008,23.24428558,23.73571396,23.0714283,23.36714363,20.28363609,168093100
08-08-2008,23.40857124,24.23571396,23.3928566,24.22142792,21.02518845,178499300
11-08-2008,24.29571342,25.2142849,24.23857117,24.79428482,21.52244949,222826100
12-08-2008,24.78857231,25.61285782,24.78714371,25.24714279,21.91555214,209069700
13-08-2008,25.42571449,25.7142849,25.12857056,25.61428642,22.23424721,210586600
14-08-2008,25.47571373,25.77857208,25.40571404,25.61714363,22.23672295,177825200
15-08-2008,25.57714272,25.6785717,25.00714302,25.1057148,21.79278946,177062900
18-08-2008,25.08142853,25.40142822,24.83142853,25.05571365,21.74938393,138003600
19-08-2008,24.93428612,25.29571342,24.54428482,24.79000092,21.51872826,154051100
20-08-2008,24.96714211,25.27714348,24.80142784,25.12000084,21.80518532,126737800
21-08-2008,24.92428589,25.06428528,24.55571365,24.89857101,21.61297226,134936200
22-08-2008,25.11714363,25.3571434,25.08142853,25.25571442,21.92298698,109902800
25-08-2008,25.16428566,25.17571449,24.52285767,24.64999962,21.39720917,121106300
26-08-2008,24.68000031,24.98285675,24.65857124,24.80571365,21.53237915,111387500
27-08-2008,24.75857162,25.10857201,24.59857178,24.95285797,21.66010475,119445200
28-08-2008,25.04000092,25.1785717,24.6785717,24.81999969,21.54477119,107846200
29-08-2008,24.70857048,24.7857151,24.14857101,24.21857071,21.02271461,149822400
02-09-2008,24.62857056,24.7857151,23.5714283,23.74142838,20.60853004,195190800
03-09-2008,23.83428574,24.09714317,23.4285717,23.85142899,20.70401192,183708700
04-09-2008,23.69428635,23.98714256,22.97285652,23.03142929,19.99221992,185846500
05-09-2008,22.65571404,23.20000076,22.52142906,22.88285637,19.86325264,196721000
08-09-2008,23.51000023,23.55571365,21.63714218,22.55999947,19.583004,261494800
09-09-2008,22.40857124,22.85142899,21.39857101,21.66857147,18.80920219,311256400
10-09-2008,21.76000023,22.14142799,21.25714302,21.65857124,18.80052948,243285700
11-09-2008,21.16857147,21.8557148,20.8571434,21.80714226,18.92948723,242783800
12-09-2008,21.55857086,21.55857086,20.9285717,21.27714348,18.46943092,198256800
15-09-2008,20.29000092,21.09857178,20.05142784,20.05142784,17.40545273,230158600
16-09-2008,19.12285805,20.3571434,18.87857056,19.98285675,17.34593391,299959100
17-09-2008,19.7842865,19.78714371,18.26142883,18.26142883,15.85166931,300113800
18-09-2008,18.65285683,19.34714317,17.23999977,19.15571404,16.62793541,419063400
19-09-2008,20.37142944,20.60000038,19.47285652,20.12999916,17.47365952,357718900
22-09-2008,19.99142838,20.0357151,18.66571426,18.72142792,16.25096703,214178300
23-09-2008,18.83571434,19.39999962,18.09428596,18.12000084,15.728899,320091100
24-09-2008,18.18142891,18.70714378,17.87857056,18.38714218,15.9607954,261753800
25-09-2008,18.54285622,19.25571442,18.36000061,18.84714317,16.36009026,251511400
26-09-2008,17.84428596,18.54285622,17.5714283,18.31999969,15.90251064,281612800
29-09-2008,17.08857155,17.09714317,14.36999989,15.03714275,13.05285263,655514300
30-09-2008,15.46428585,16.4285717,15.18571472,16.23714256,14.0945015,406670600
01-10-2008,15.98857117,16.05142784,15.34142876,15.58857155,13.53151608,324121000
02-10-2008,15.43000031,15.54142857,14.28571415,14.30000019,12.41298389,402341100
03-10-2008,14.85714245,15.21428585,13.52142811,13.86714268,12.0372467,573599600
06-10-2008,13.13714314,14.11142826,12.50571442,14.02000046,12.16993237,526854300
07-10-2008,14.35428524,14.5,12.70714283,12.73714256,11.05636215,469693000
08-10-2008,12.27285671,13.76142883,12.23999977,12.82714272,11.13448429,551935300
09-10-2008,13.33571434,13.68571472,12.37142849,12.6771431,11.00427818,404345900
10-10-2008,12.24285698,14.28571415,12.14285755,13.82857132,12.00376892,554824900
13-10-2008,14.93571472,15.78999996,14.43142891,15.7514286,13.67288208,384769000
14-10-2008,16.60857201,16.62857056,14.73428535,14.86857128,12.90652657,495248600
15-10-2008,14.83428574,15.28571415,13.98428535,13.99285698,12.14636993,396043900
16-10-2008,14.25285721,14.77571392,13.10571384,14.55571461,12.63495445,495130300
17-10-2008,14.22857189,14.57714272,12.27000046,13.91428566,12.07817078,440556900
20-10-2008,14.25428581,14.28999996,13.37714291,14.06285667,12.20713139,387292500
21-10-2008,13.85000038,13.98571396,13.02285671,13.06999969,11.345294,548415000
22-10-2008,13.90999985,14.46428585,13.27571392,13.83857155,12.0124464,562202200
23-10-2008,13.78714275,14.1785717,13.12857151,14.03285694,12.18109417,418857600
24-10-2008,12.90428543,13.98571396,12.87285709,13.76857185,11.95168304,397514600
27-10-2008,13.58142853,13.9471426,13.12285709,13.15571404,11.41969585,302192800
28-10-2008,13.63285732,14.35714245,13.195714,14.27285671,12.38942146,408533300
29-10-2008,14.40857124,15.64857101,14.27714252,14.93571472,12.96480942,487744600
30-10-2008,15.46142864,16.02714348,15.37285709,15.86285686,13.76960564,409522400
31-10-2008,15.34285736,15.82571411,15.02000046,15.36999989,13.34178638,414939000
03-11-2008,15.13285732,15.58571434,14.97999954,15.27999973,13.26366425,264484500
04-11-2008,15.71285725,15.97000027,15.23857117,15.85571384,13.76340675,349670300
05-11-2008,15.55857182,15.67428589,14.71285725,14.75714302,12.8098011,314113800
06-11-2008,14.43571472,14.68285751,14,14.15714264,12.28897762,329768600
07-11-2008,14.1771431,14.26428604,13.67428589,14.03428555,12.18233585,273813400
10-11-2008,14.31000042,14.34285736,13.5,13.6971426,11.88967991,280955500
11-11-2008,13.54428577,13.88142872,13.18000031,13.53857136,11.75203228,306134500
12-11-2008,13.20428562,13.31999969,12.85857105,12.8742857,11.1754055,294744100
13-11-2008,12.83857155,13.77714252,12.28857136,13.77714252,11.95912457,463521800
14-11-2008,13.39428616,13.4271431,12.85714245,12.89142895,11.19028664,351316700
17-11-2008,12.64000034,12.93571472,12.46571445,12.59142876,10.92987442,290631600
18-11-2008,12.80571461,12.9985714,12.40857124,12.84428596,11.14936161,302423800
19-11-2008,12.77714252,13.08285713,12.31571388,12.32714272,10.70046234,292975200
20-11-2008,12.1771431,12.35000038,11.4285717,11.4985714,9.981229782,429203600
21-11-2008,11.70428562,12.01714325,11.30571461,11.79714298,10.24040127,392317800
24-11-2008,12.17285728,13.54142857,12.11999989,13.27857113,11.52634239,360564400
25-11-2008,13.51857185,13.52999973,12.59428596,12.97142887,11.25972939,308823200
26-11-2008,12.84571457,13.60714245,12.83571434,13.5714283,11.78055573,224959000
28-11-2008,13.52857113,13.53714275,13.12285709,13.23857117,11.49162388,74443600
01-12-2008,13.04285717,13.18142891,12.70285702,12.70428562,11.0278368,230941900
02-12-2008,12.86142826,13.23571396,12.35714245,13.21000004,11.46681976,287180600
03-12-2008,12.77142811,13.74714279,12.68571472,13.69999981,11.89216232,334670000
04-12-2008,13.48999977,13.60142899,12.72285748,13.05857182,11.33537292,272842500
05-12-2008,12.90714264,13.4985714,12.69428539,13.4285717,11.65654945,260948800
08-12-2008,13.89714241,14.39999962,13.68571472,14.24571419,12.36586189,296285500
09-12-2008,14.00571442,14.80000019,13.88714314,14.29428577,12.40802479,300874000
10-12-2008,13.98142815,14.21285725,13.78571415,14.02999973,12.17861366,234511900
11-12-2008,13.90714264,14.46285725,13.54714298,13.5714283,11.78055573,260154300
12-12-2008,13.25714302,14.14285755,13.21857166,14.03857136,12.18605137,260293600
15-12-2008,13.71285725,13.74428558,13.28571415,13.53571415,11.74955368,222939500
16-12-2008,13.42571449,13.78285694,13.25,13.63285732,11.83387756,273376600
17-12-2008,13.00428581,13.01428604,12.57428551,12.73714256,11.05636215,323465100
18-12-2008,12.75857162,12.97571468,12.63428593,12.77571392,11.0898428,214354000
19-12-2008,12.84857178,12.99142838,12.68571472,12.85714245,11.16052628,200480000
22-12-2008,12.85999966,12.86142826,12.09857178,12.2485714,10.63226128,211185100
23-12-2008,12.40999985,12.5528574,12.27142811,12.34000015,10.7116251,158757900
24-12-2008,12.30571461,12.3214283,12.07857132,12.14857101,10.54545784,67833500
26-12-2008,12.37714291,12.48857117,12.1771431,12.25857162,10.64094162,77081200
29-12-2008,12.35999966,12.51714325,12.15285683,12.37285709,10.74014568,171500000
30-12-2008,12.48857117,12.57857132,12.10285759,12.32714272,10.70046234,241900400
31-12-2008,12.28142834,12.53428555,12.19142818,12.19285679,10.58389664,151885300
02-01-2009,12.26857185,13.00571442,12.16571426,12.96428585,11.25352764,186503800
05-01-2009,13.31000042,13.73999977,13.24428558,13.51142883,11.72847366,295402100
06-01-2009,13.70714283,13.88142872,13.19857121,13.28857136,11.53502464,322327600
07-01-2009,13.11571407,13.21428585,12.89428616,13.0014286,11.28577232,188262200
08-01-2009,12.91857147,13.30714321,12.86285686,13.24285698,11.49533939,168375200
09-01-2009,13.31571388,13.34000015,12.87714291,12.93999958,11.23244762,136711400
12-01-2009,12.92285728,12.9985714,12.50714302,12.66571426,10.99435997,154429100
13-01-2009,12.60571384,12.81999969,12.33571434,12.52999973,10.87655163,199599400
14-01-2009,12.31999969,12.46428585,12.10285759,12.18999958,10.58141613,255416000
15-01-2009,11.51000023,12.01714325,11.43571472,11.91142845,10.33960533,457908500
16-01-2009,12.04285717,12.054286,11.48571396,11.76142883,10.20939922,261906400
20-01-2009,11.70428562,11.71428585,11.17142868,11.17142868,9.697256088,229978700
21-01-2009,11.34142876,11.84000015,11.32999992,11.83285713,10.27140236,272317500
22-01-2009,12.57714272,12.85714245,12.26000023,12.62285709,10.95715427,352382100
23-01-2009,12.40285683,12.83857155,12.35714245,12.62285709,10.95715427,190942500
26-01-2009,12.69428539,12.99571419,12.61428547,12.80571461,11.11588383,173059600
27-01-2009,12.88428593,13.07857132,12.81999969,12.96142864,11.25104713,154509600
28-01-2009,13.15999985,13.5714283,13.0714283,13.45714283,11.68134975,215351500
29-01-2009,13.29857159,13.47714329,13.22857189,13.28571415,11.53254223,148182300
30-01-2009,13.22857189,13.3742857,12.85857105,12.8757143,11.17664528,162869700
02-02-2009,12.72857189,13.14285755,12.69999981,13.0728569,11.3477726,139561800
03-02-2009,13.13142872,13.34000015,12.89714241,13.28285694,11.53006268,149827300
04-02-2009,13.31714249,13.75,13.30000019,13.36428547,11.60074615,202105400
05-02-2009,13.25285721,13.89285755,13.23142815,13.77999973,11.96160126,187311600
06-02-2009,13.85999966,14.28571415,13.85714245,14.24571419,12.36586189,171802400
09-02-2009,14.28571415,14.71428585,14.21428585,14.64428616,12.71183872,178752700
10-02-2009,14.47571468,14.64428616,13.86571407,13.97571468,12.13148785,212265200
11-02-2009,13.76714325,14.04428577,13.68142891,13.83142853,12.0062418,168743400
12-02-2009,13.68999958,14.25,13.68999958,14.18142891,12.31005859,204297100
13-02-2009,14.14142895,14.27714252,14.01714325,14.16571426,12.29641914,152244400
17-02-2009,13.83857155,13.86285686,13.46857166,13.50428581,11.72227192,169559600
18-02-2009,13.57857132,13.69285679,13.24571419,13.48142815,11.70242977,171194800
19-02-2009,13.33857155,13.46428585,12.87285709,12.94857121,11.23988628,230701100
20-02-2009,12.77142811,13.19999981,12.71428585,13.02857113,11.30933189,187579000
23-02-2009,13.09285736,13.14285755,12.35857105,12.42142868,10.78230858,196745500
24-02-2009,12.49285698,12.98428535,12.4285717,12.89285755,11.19152641,201776400
25-02-2009,12.83714294,13.27428532,12.75,13.02285671,11.30436993,208263300
26-02-2009,13.14285755,13.27428532,12.70857143,12.74142838,11.06007957,157467100
27-02-2009,12.56142902,13.04285717,12.52428532,12.75857162,11.07495785,176664600
02-03-2009,12.58857155,13.02857113,12.52428532,12.56285667,10.90507126,192732400
03-03-2009,12.70428562,12.96285725,12.554286,12.6242857,10.95839691,181085100
04-03-2009,12.88285732,13.25285721,12.77857113,13.02428532,11.30561256,185350900
05-03-2009,12.92285728,13.1242857,12.63571453,12.69142818,11.0166769,176724800
06-03-2009,12.61999989,12.62857151,11.76142883,12.18571472,10.57769871,252786800
09-03-2009,12.02571392,12.51428604,11.79571438,11.87285709,10.30612564,174574400
10-03-2009,12.1242857,12.73857117,12.05142879,12.66142845,10.99063683,211064700
11-03-2009,12.82999992,13.43857098,12.79714298,13.23999977,11.49286175,211593200
12-03-2009,13.27142811,13.79714298,13.14285755,13.76428604,11.94796276,192114300
13-03-2009,13.75714302,13.88571453,13.5728569,13.70428562,11.89587975,150292100
16-03-2009,13.78999996,13.91285706,13.45428562,13.63142872,11.83263493,199311000
17-03-2009,13.60571384,14.24142838,13.58142853,14.23714256,12.35842133,196661500
18-03-2009,14.27285671,14.78285694,14.24571419,14.50285721,12.58907318,199009300
19-03-2009,14.55000019,14.74285698,14.3214283,14.51714325,12.60147095,125045200
20-03-2009,14.58428574,14.72999954,14.36714268,14.51285744,12.59775162,173896800
23-03-2009,14.67285728,15.45142841,14.53571415,15.38000011,13.35046768,166599300
24-03-2009,15.19428539,15.63428593,15.05571461,15.21428585,13.20662117,160153000
25-03-2009,15.36857128,15.47999954,14.83714294,15.21285725,13.20538139,161654500
26-03-2009,15.40428543,15.71142864,15.36857128,15.695714,13.6245203,154063000
27-03-2009,15.46142864,15.50428581,15.19999981,15.26428604,13.25002384,123218200
30-03-2009,14.93000031,15.0014286,14.65857124,14.9271431,12.95737076,125699000
31-03-2009,15.06428528,15.35000038,15,15.01714325,13.03549385,142520000
01-04-2009,14.86999989,15.5714283,14.84142876,15.52714252,13.47819424,147343000
02-04-2009,15.73428535,16.3928566,15.68285751,16.10142899,13.97669601,203091700
03-04-2009,16.31285667,16.59000015,16.21714211,16.56999969,14.3834362,159060300
06-04-2009,16.42000008,16.9642849,16.18285751,16.92142868,14.68848991,164516100
07-04-2009,16.64714241,16.66714287,16.31285667,16.4285717,14.26066971,134145200
08-04-2009,16.48999977,16.68428612,16.36857224,16.61714363,14.42435932,113907500
09-04-2009,16.91714287,17.1428566,16.85142899,17.08142853,14.82737637,132689200
13-04-2009,17.1442852,17.28285789,17,17.17428589,14.90798283,97309100
14-04-2009,17.08142853,17.16714287,16.75,16.90142822,14.67112923,113655500
15-04-2009,16.74285698,16.8928566,16.53714371,16.80571365,14.58804512,103220600
16-04-2009,17.02714348,17.59285736,16.96999931,17.35000038,15.06050205,148361500
17-04-2009,17.31142807,17.75,17.1785717,17.63142776,15.30479622,124373900
20-04-2009,17.38999939,17.56999969,17.02285767,17.2142849,14.9427042,116616500
21-04-2009,16.98428535,17.44857216,16.94285774,17.3942852,15.09894848,117671400
22-04-2009,17.51857185,17.90714264,17.31428528,17.35857201,15.06794643,234691800
23-04-2009,18.08857155,18.17142868,17.6442852,17.91428566,15.55032921,236289200
24-04-2009,17.80571365,17.87714195,17.56714249,17.70000076,15.36432457,135191000
27-04-2009,17.55714226,17.8571434,17.52285767,17.81857109,15.46724701,120172500
28-04-2009,17.62142944,18.03000069,17.60857201,17.70000076,15.36432457,113964200
29-04-2009,17.83571434,18.12142944,17.69000053,17.87714195,15.5180912,114527700
30-04-2009,18.03142929,18.1428566,17.84571457,17.97571373,15.60365009,124622400
01-05-2009,17.97142792,18.27857208,17.97142792,18.1771431,15.77849865,99379000
04-05-2009,18.31999969,18.8928566,18.23999977,18.86714363,16.37745285,152339600
05-05-2009,18.8214283,18.97999954,18.73142815,18.95857048,16.45681381,99563800
06-05-2009,19.04714203,19.0714283,18.60285759,18.9285717,16.43077469,118384700
07-05-2009,18.90428543,18.91285706,18.27142906,18.43714333,16.00419617,132944000
08-05-2009,18.43428612,18.74714279,18.03714371,18.45571518,16.02031326,116991000
11-05-2009,18.19571495,18.70857048,18.15999985,18.51000023,16.06742859,101164700
12-05-2009,18.50857162,18.53000069,17.6071434,17.77428627,15.42880821,152370400
13-05-2009,17.60142899,17.71714211,17.05428505,17.06999969,14.81746006,148992900
14-05-2009,17.11142921,17.64714241,17.10000038,17.56428528,15.24651241,111956600
15-05-2009,17.47428513,17.80285645,17.37285805,17.48857117,15.18079376,91891800
18-05-2009,17.67571449,18.10000038,17.36714363,18.09285736,15.70534039,114710400
19-05-2009,18.11714363,18.47285652,17.96285629,18.20714378,15.80454636,93105600
20-05-2009,18.23285675,18.45857048,17.89999962,17.98142815,15.60861683,97146000
21-05-2009,17.87857056,18.11142921,17.55571365,17.73999977,15.39903927,101986500
22-05-2009,17.72142792,17.73999977,17.3928566,17.5,15.19071484,74499600
26-05-2009,17.8228569,18.69000053,17.79285622,18.68285751,16.21748352,159231800
27-05-2009,18.82571411,19.28285789,18.70142937,19.00714302,16.49897385,161605500
28-05-2009,19.06428528,19.34142876,18.86142921,19.29571342,16.74946594,121888200
29-05-2009,19.34142876,19.41428566,19.12142944,19.40142822,16.84122849,114133600
01-06-2009,19.49571419,19.9985714,19.4285717,19.90714264,17.28021431,113124900
02-06-2009,19.8557148,20.19142914,19.76428604,19.9271431,17.29757309,114055900
03-06-2009,20,20.15857124,19.86714363,20.13571358,17.47861862,141299900
04-06-2009,20.01857185,20.59714317,20.00571442,20.5342865,17.82459831,137658500
05-06-2009,20.75857162,20.91428566,20.45857048,20.66714287,17.93992424,158179000
08-06-2009,20.54571342,20.60428619,19.91857147,20.54999924,17.83823967,232913100
09-06-2009,20.54428482,20.65142822,20.07857132,20.38857079,17.69811058,169241100
10-06-2009,20.32571411,20.33571434,19.75714302,20.0357151,17.39181709,172155900
11-06-2009,19.93571472,20.22285652,19.79285622,19.99285698,17.35461617,131205900
12-06-2009,19.82999992,19.87142944,19.43428612,19.56714249,16.985075,140771400
15-06-2009,19.43000031,19.56142807,19.27000046,19.44142914,16.87595749,134937600
16-06-2009,19.52285767,19.78142929,19.44285774,19.47857094,16.90819931,128701300
17-06-2009,19.52428627,19.63571358,19.21857071,19.36857224,16.81271362,142853200
18-06-2009,19.44428635,19.7142849,19.37000084,19.41142845,16.84990501,106920100
19-06-2009,19.72428513,19.9285717,19.55714226,19.92571449,17.29633331,180464200
22-06-2009,20.09571457,20.22285652,19.47571373,19.62428665,17.03468513,158728500
23-06-2009,19.48571396,19.56428528,18.98285675,19.1442852,16.61802292,176633100
24-06-2009,19.34571457,19.6428566,19.26571465,19.45999908,16.89207649,121381400
25-06-2009,19.3928566,20.02857208,19.31571388,19.97999954,17.34345436,147361900
26-06-2009,19.96999931,20.50857162,19.96285629,20.34857178,17.66338921,109846100
29-06-2009,20.49428558,20.56428528,20.21999931,20.28142929,17.60511017,141904000
30-06-2009,20.36857224,20.54285622,20.25714302,20.34714317,17.66214752,108556000
01-07-2009,20.5,20.66571426,20.36000061,20.40428543,17.71175575,103544700
02-07-2009,20.1785717,20.40428543,19.96999931,20.00285721,17.3632946,92619800
06-07-2009,19.81428528,19.8557148,19.4642849,19.80142784,17.18844414,124672100
07-07-2009,19.78285789,19.95428658,19.31142807,19.34285736,16.79039383,115399200
08-07-2009,19.41714287,19.71999931,19.20285797,19.60285759,17.01608086,143982300
09-07-2009,19.68000031,19.71285629,19.41857147,19.47999954,16.90943336,85756300
10-07-2009,19.47714233,19.85285759,19.47428513,19.78857231,17.17729378,111318900
13-07-2009,19.93428612,20.33428574,19.64714241,20.33428574,17.65098572,120875300
14-07-2009,20.29000092,20.45428658,20.16571426,20.32428551,17.64231682,86811900
15-07-2009,20.71999931,21,20.61714363,20.98285675,18.21397781,121396800
16-07-2009,20.8228569,21.14571381,20.79571342,21.07428551,18.29334068,98392700
17-07-2009,21.29714203,21.71714211,21.23285675,21.6785717,18.81788635,150538500
20-07-2009,21.89571381,22.14857101,21.55571365,21.84428596,18.96173477,183881600
21-07-2009,21.89857101,21.91857147,21.3928566,21.6442852,18.78812408,218695400
22-07-2009,22.54142952,22.67571449,22.30142784,22.39142799,19.4366703,218526000
23-07-2009,22.37571335,22.63428497,22.22285652,22.54571342,19.57060242,131740700
24-07-2009,22.42142868,22.8571434,22.3571434,22.8557148,19.83969688,109590600
27-07-2009,22.88142776,22.98285675,22.4657135,22.87142944,19.85333061,108327800
28-07-2009,22.69714355,22.87142944,22.51428604,22.8571434,19.84093666,90888700
29-07-2009,22.70000076,22.92142868,22.6071434,22.86142921,19.84465218,95539500
30-07-2009,23.10000038,23.53142929,23.0714283,23.25571442,20.18691635,117401200
31-07-2009,23.2842865,23.5714283,23.27285767,23.34142876,20.26131439,105634200
03-08-2009,23.60142899,23.80571365,23.55285645,23.77571487,20.63829231,98560000
04-08-2009,23.56142807,23.65285683,23.45857048,23.64999962,20.5291729,98952700
05-08-2009,23.6785717,23.91285706,23.45857048,23.58714294,20.47460556,105795900
06-08-2009,23.65428543,23.78714371,23.29857063,23.41571426,20.32579803,85404200
07-08-2009,23.64142799,23.79999924,23.54285622,23.6442852,20.52420044,96838700
10-08-2009,23.66571426,23.79999924,23.37999916,23.53142929,20.42624283,75073600
11-08-2009,23.38428497,23.48285675,23.12571335,23.26142883,20.19186783,88835600
12-08-2009,23.22142792,23.81571388,23.20857048,23.61571503,20.49940109,111267800
13-08-2009,23.80714226,24.09571457,23.7857151,24.05999947,20.88505936,109995200
14-08-2009,23.99142838,24.03285789,23.64714241,23.82571411,20.68169212,76454000
17-08-2009,23.36428642,23.37000084,22.77428627,22.79857063,19.79009056,131095300
18-08-2009,23.09000015,23.46285629,23.05857086,23.4285717,20.3369503,107788100
19-08-2009,23.25,23.61428642,23.20714378,23.51428604,20.41135597,103317900
20-08-2009,23.56857109,23.81714249,23.51571465,23.76142883,20.62589073,85507800
21-08-2009,23.95000076,24.19571495,23.82857132,24.17428589,20.98426437,104018600
24-08-2009,24.30285645,24.38714218,24.03857231,24.15142822,20.96442795,101732400
25-08-2009,24.20857048,24.42000008,24.16142845,24.20000076,21.00658798,81088700
26-08-2009,24.13142776,24.22142792,23.8228569,23.91571426,20.75981712,75999700
27-08-2009,24.1071434,24.22428513,23.54714203,24.20714378,21.01278687,112295400
28-08-2009,24.61000061,24.64142799,24.07571411,24.29285622,21.08718681,113425200
31-08-2009,24.02285767,24.12142944,23.7857151,24.03000069,20.85902786,77834400
01-09-2009,23.9985714,24.2857151,23.56285667,23.61428642,20.49815941,117257000
02-09-2009,23.51714325,23.94428635,23.44428635,23.59714317,20.4832859,91062300
03-09-2009,23.77714348,23.87142944,23.5714283,23.79285622,20.65317345,73488800
04-09-2009,23.89714241,24.38571358,23.87000084,24.32999992,21.11943054,93657200
08-09-2009,24.71142769,24.73428535,24.5714283,24.70428658,21.44433022,78761900
09-09-2009,24.68285751,24.92428589,24.24285698,24.44857216,21.22236061,202771800
10-09-2009,24.57999992,24.75,24.40142822,24.65142822,21.39844704,122783500
11-09-2009,24.70142937,24.73999977,24.40999985,24.59428596,21.34884071,87240300
14-09-2009,24.40428543,24.84285736,24.3214283,24.81714249,21.54229164,80502800
15-09-2009,24.86285782,25.09285736,24.79857063,25.02285767,21.72085762,106617700
16-09-2009,25.4271431,26.1071434,25.41142845,25.98142815,22.55293846,188505800
17-09-2009,25.99714279,26.68428612,25.99571419,26.36428642,22.88527298,202643000
18-09-2009,26.54714203,26.64999962,26.3942852,26.43142891,22.94355774,150395700
21-09-2009,26.32714272,26.45142937,25.94571495,26.28857231,22.81955719,109428900
22-09-2009,26.45571518,26.48285675,26.12142944,26.35428619,22.87659454,89188400
23-09-2009,26.48571396,26.98571396,26.43285751,26.5,23.00308418,148390900
24-09-2009,26.74285698,26.81428528,26.11000061,26.26000023,22.79475021,137720100
25-09-2009,26.0014286,26.5,25.92000008,26.05285645,22.61494064,111309800
28-09-2009,26.26714325,26.66857147,26.19000053,26.59285736,23.08368683,84361200
29-09-2009,26.67571449,26.77142906,26.32999992,26.48285675,22.98819923,86346400
30-09-2009,26.59000015,26.63571358,26.08714294,26.47857094,22.98448181,134896300
01-10-2009,26.47857094,26.60285759,25.81428528,25.83714294,22.4276886,131177900
02-10-2009,25.91571426,26.56285667,25.90714264,26.41428566,22.92867851,138327000
05-10-2009,26.60000038,26.69428635,26.32428551,26.57428551,23.06756592,105783300
06-10-2009,26.81999969,27.1442852,26.75714302,27.1442852,23.5623455,151271400
07-10-2009,27.10857201,27.22142792,27.00428581,27.1785717,23.59210968,116417000
08-10-2009,27.23714256,27.35000038,26.98428535,27.03857231,23.47058487,109552800
09-10-2009,26.99571419,27.24285698,26.94571495,27.20999908,23.61938858,73318000
12-10-2009,27.28857231,27.35857201,27.09142876,27.25857162,23.66155052,72006200
13-10-2009,27.23285675,27.30999947,27.10000038,27.14571381,23.56358337,87005100
14-10-2009,27.4642849,27.47428513,27.17571449,27.32714272,23.72107506,93877700
15-10-2009,27.09000015,27.27428627,27.07571411,27.22285652,23.63055229,93389100
16-10-2009,27.04999924,27.19428635,26.83428574,26.86428642,23.31929779,107856700
19-10-2009,26.83571434,27.1428566,26.50714302,27.12285805,23.54374886,235557700
20-10-2009,28.65714264,28.8214283,28.26428604,28.3942852,24.64739609,285259800
21-10-2009,28.50285721,29.81571388,28.46142769,29.27428627,25.41127396,298431700
22-10-2009,29.24285698,29.69285774,28.93000031,29.31428528,25.44599724,197848000
23-10-2009,29.38571358,29.39999962,29.03285789,29.13428497,25.28974915,105196700
